{'checkpoint': 'check_default', 'dataset': 'mazes_medium', 'depth': 128, 'epochs': 50, 'lr': 0.002, 'lr_factor': 0.25, 'lr_schedule': [40], 'mode': 'default', 'model': 'dalernn', 'model_path': None, 'no_save_log': False, 'optimizer': 'SGD', 'output': 'output_default', 'problem': 'segment', 'save_json': True, 'save_period': 50, 'test_batch_size': 50, 'test_dataset': None, 'test_iterations': None, 'train_batch_size': 50, 'train_log': 'train_log.txt', 'val_period': 1, 'width': 1, 'stats_file_name': 'dalernn_m_128', 'checkpoint_dir': PosixPath('/home/AD/yutang/DeepThinking-main/output_stats/dalernn_m_128_vuyvvl'), 'global_stats_file': <_io.TextIOWrapper name='/home/AD/yutang/DeepThinking-main/output_stats/dalernn_m_128_vuyvvl/stats.txt' mode='a' encoding='UTF-8'>}
train_model.py --model dalernn --width 1 --depth 128 --dataset mazes_medium --lr 0.002 --lr_factor 0.25 --lr_schedule 40 --epochs 50 --problem segment --save_json --save_period 50 --train_batch_size 50 --stats_file_name dalernn_m_128
{"model": "dalernn", "num_params": 5070560, "lr_factor": 0.25, "lr": 0.002, "epochs": 50, "train_batch_size": 50, "optimizer": "SGD", "dataset": "mazes_medium"}
{"epoch": 0, "lr_weights": 0.0006593599079287213, "loss": 0.48983311849832534, "acc": 0.0, "train_acc": 0.004, "val_acc": 0.0}
{"epoch": 26, "lr_weights": 0.002, "loss": 0.0019965008173385285, "acc": 97.808, "train_acc": 98.132, "val_acc": 97.26}
{"epoch": 27, "lr_weights": 0.002, "loss": 0.0023034726838377538, "acc": 97.352, "train_acc": 97.824, "val_acc": 96.9}
{"epoch": 28, "lr_weights": 0.002, "loss": 0.001978017175941204, "acc": 97.75, "train_acc": 92.446, "val_acc": 91.13}
{"epoch": 29, "lr_weights": 0.002, "loss": 0.0020644707330793608, "acc": 97.53, "train_acc": 98.034, "val_acc": 97.08}
{"epoch": 30, "lr_weights": 0.002, "loss": 0.0017213880930066808, "acc": 97.848, "train_acc": 98.18, "val_acc": 97.2}
{"epoch": 31, "lr_weights": 0.002, "loss": 0.0017074309471427113, "acc": 97.766, "train_acc": 97.558, "val_acc": 96.46}
{"epoch": 32, "lr_weights": 0.002, "loss": 0.0025670464606082533, "acc": 96.942, "train_acc": 98.17, "val_acc": 97.34}
{"epoch": 33, "lr_weights": 0.002, "loss": 0.0017245896133608767, "acc": 97.692, "train_acc": 97.932, "val_acc": 96.77}
{"epoch": 34, "lr_weights": 0.002, "loss": 0.001563126663400908, "acc": 97.798, "train_acc": 98.002, "val_acc": 96.82}
{"epoch": 35, "lr_weights": 0.002, "loss": 0.0015559740797616542, "acc": 97.746, "train_acc": 97.314, "val_acc": 95.99}
{"epoch": 36, "lr_weights": 0.002, "loss": 0.002618960855055775, "acc": 96.74, "train_acc": 97.922, "val_acc": 97.02}
{"epoch": 37, "lr_weights": 0.002, "loss": 0.001556602624230436, "acc": 97.686, "train_acc": 97.852, "val_acc": 96.59}
{"epoch": 38, "lr_weights": 0.002, "loss": 0.001509659888513852, "acc": 97.778, "train_acc": 98.114, "val_acc": 96.73}
{"epoch": 39, "lr_weights": 0.0005, "loss": 0.00130052619043272, "acc": 97.964, "train_acc": 98.234, "val_acc": 96.89}
{"epoch": 40, "lr_weights": 0.0005, "loss": 0.0010113518478210607, "acc": 98.318, "train_acc": 98.474, "val_acc": 97.04}
{"epoch": 41, "lr_weights": 0.0005, "loss": 0.0009356939997596783, "acc": 98.402, "train_acc": 98.5, "val_acc": 96.96}
{"epoch": 42, "lr_weights": 0.0005, "loss": 0.0009040239391761133, "acc": 98.43, "train_acc": 98.492, "val_acc": 96.73}
{"epoch": 43, "lr_weights": 0.0005, "loss": 0.0008802763409184991, "acc": 98.442, "train_acc": 98.602, "val_acc": 97.07}
{"epoch": 44, "lr_weights": 0.0005, "loss": 0.0008611541577593017, "acc": 98.466, "train_acc": 98.584, "val_acc": 96.87}
{"epoch": 45, "lr_weights": 0.0005, "loss": 0.0008351723156010849, "acc": 98.478, "train_acc": 98.664, "val_acc": 97.04}
{"epoch": 46, "lr_weights": 0.0005, "loss": 0.000799154107698996, "acc": 98.548, "train_acc": 98.65, "val_acc": 96.96}
{"epoch": 47, "lr_weights": 0.0005, "loss": 0.0007897045848731068, "acc": 98.558, "train_acc": 98.63, "val_acc": 96.83}
